Name,Description,Disabled,Email Address,First Name,Last Name,Username (pre 2000)
QUINTANILLA ITZIAR,,TRUE,iquintanilla@dummie.com,ITZIAR,QUINTANILLA,DUMMIE\ITZIARQU
MARÍ MARÍA CARMEN,,TRUE,mmarí@dummie.com,MARÍA CARMEN,MARÍ,DUMMIE\MARÍA CA
ALVARADO MÁXIMO,,TRUE,malvarado@dummie.com,MÁXIMO,ALVARADO,DUMMIE\MÁXIMOAL
ANTÓN CLEMENTINA,,TRUE,cantón@dummie.com,CLEMENTINA,ANTÓN,DUMMIE\CLEMENTI
CHAMORRO ÁGATA,,TRUE,áchamorro@dummie.com,ÁGATA,CHAMORRO,DUMMIE\ÁGATACHA
MURILLO FABIO,,TRUE,fmurillo@dummie.com,FABIO,MURILLO,DUMMIE\FABIOMUR
PORTILLO CLEMENTINA,,TRUE,cportillo@dummie.com,CLEMENTINA,PORTILLO,DUMMIE\CLEMENTI
FUENTE RICO,,TRUE,rfuente@dummie.com,RICO,FUENTE,DUMMIE\RICOFUEN
BARTOLOMÉ ROSENDO,,TRUE,rbartolomé@dummie.com,ROSENDO,BARTOLOMÉ,DUMMIE\ROSENDOB
POMARES BIENVENIDA,,TRUE,bpomares@dummie.com,BIENVENIDA,POMARES,DUMMIE\BIENVENI
TABOADA GODOFREDO,,TRUE,gtaboada@dummie.com,GODOFREDO,TABOADA,DUMMIE\GODOFRED
MULET CÉSAR,,TRUE,cmulet@dummie.com,CÉSAR,MULET,DUMMIE\CÉSARMUL
SANMIGUEL CLOTILDE,,TRUE,csanmiguel@dummie.com,CLOTILDE,SANMIGUEL,DUMMIE\CLOTILDE
MAYO FELICIANA,,TRUE,fmayo@dummie.com,FELICIANA,MAYO,DUMMIE\FELICIAN
DUARTE CIRO,,TRUE,cduarte@dummie.com,CIRO,DUARTE,DUMMIE\CIRODUAR
ELÍAS CRISTÓBAL,,TRUE,celías@dummie.com,CRISTÓBAL,ELÍAS,DUMMIE\CRISTÓBA
TORRES AMÍLCAR,,TRUE,atorres@dummie.com,AMÍLCAR,TORRES,DUMMIE\AMÍLCART
ESTÉVEZ AMANDO,,TRUE,aestévez@dummie.com,AMANDO,ESTÉVEZ,DUMMIE\AMANDOES
BAÑOS HELIODORO,,TRUE,hbaños@dummie.com,HELIODORO,BAÑOS,DUMMIE\HELIODOR
POLO VIVIANA,,TRUE,vpolo@dummie.com,VIVIANA,POLO,DUMMIE\VIVIANAP
FUSTER LORETO,,TRUE,lfuster@dummie.com,LORETO,FUSTER,DUMMIE\LORETOFU
MANUEL JOAN,,TRUE,jmanuel@dummie.com,JOAN,MANUEL,DUMMIE\JOANMANU
ZAMORA GEORGINA,,TRUE,gzamora@dummie.com,GEORGINA,ZAMORA,DUMMIE\GEORGINA
SANZ BUENAVENTURA,,TRUE,bsanz@dummie.com,BUENAVENTURA,SANZ,DUMMIE\BUENAVEN
PEDROSA BAUDELIO,,TRUE,bpedrosa@dummie.com,BAUDELIO,PEDROSA,DUMMIE\BAUDELIO
ALBA AURA,,TRUE,aalba@dummie.com,AURA,ALBA,DUMMIE\AURAALBA
MORILLO FRANCISCO JAVIER,,TRUE,fmorillo@dummie.com,FRANCISCO JAVIER,MORILLO,DUMMIE\FRANCISC
REIG ROSALINA,,TRUE,rreig@dummie.com,ROSALINA,REIG,DUMMIE\ROSALINA
CRESPO ROSENDO,,TRUE,rcrespo@dummie.com,ROSENDO,CRESPO,DUMMIE\ROSENDOC
CASTELLÓ DAN,,TRUE,dcastelló@dummie.com,DAN,CASTELLÓ,DUMMIE\DANCASTE
RIPOLL BRUNILDA,,TRUE,bripoll@dummie.com,BRUNILDA,RIPOLL,DUMMIE\BRUNILDA
BAYONA ALE,,TRUE,abayona@dummie.com,ALE,BAYONA,DUMMIE\ALEBAYON
FÁBREGAS ROQUE,,TRUE,rfábregas@dummie.com,ROQUE,FÁBREGAS,DUMMIE\ROQUEFÁB
FUSTER ELADIO,,TRUE,efuster@dummie.com,ELADIO,FUSTER,DUMMIE\ELADIOFU
ROSELL MARTÍN,,TRUE,mrosell@dummie.com,MARTÍN,ROSELL,DUMMIE\MARTÍNRO
TABOADA OLIMPIA,,TRUE,otaboada@dummie.com,OLIMPIA,TABOADA,DUMMIE\OLIMPIAT
MENÉNDEZ FEDERICO,,TRUE,fmenéndez@dummie.com,FEDERICO,MENÉNDEZ,DUMMIE\FEDERICO
FRANCO DIANA,,TRUE,dfranco@dummie.com,DIANA,FRANCO,DUMMIE\DIANAFRA
SEGARRA ANI,,TRUE,asegarra@dummie.com,ANI,SEGARRA,DUMMIE\ANISEGAR
FRANCH LEONCIO,,TRUE,lfranch@dummie.com,LEONCIO,FRANCH,DUMMIE\LEONCIOF
CLAVERO ADRIÁN,,TRUE,aclavero@dummie.com,ADRIÁN,CLAVERO,DUMMIE\ADRIÁNCL
BARÓ VICTOR MANUEL,,TRUE,vbaró@dummie.com,VICTOR MANUEL,BARÓ,DUMMIE\VICTOR M
PUJOL PALOMA,,TRUE,ppujol@dummie.com,PALOMA,PUJOL,DUMMIE\PALOMAPU
HUERTA ELODIA,,TRUE,ehuerta@dummie.com,ELODIA,HUERTA,DUMMIE\ELODIAHU
MULET BEGOÑA,,TRUE,bmulet@dummie.com,BEGOÑA,MULET,DUMMIE\BEGOÑAMU
TUDELA VISITACIÓN,,TRUE,vtudela@dummie.com,VISITACIÓN,TUDELA,DUMMIE\VISITACI
SEVILLANO ÉDGAR,,TRUE,ésevillano@dummie.com,ÉDGAR,SEVILLANO,DUMMIE\ÉDGARSEV
ARIZA CORAL,,TRUE,cariza@dummie.com,CORAL,ARIZA,DUMMIE\CORALARI
BOU MAITE,,TRUE,mbou@dummie.com,MAITE,BOU,DUMMIE\MAITEBOU
SASTRE LUCIO,,TRUE,lsastre@dummie.com,LUCIO,SASTRE,DUMMIE\LUCIOSAS
MARTORELL OVIDIO,,TRUE,omartorell@dummie.com,OVIDIO,MARTORELL,DUMMIE\OVIDIOMA
DÍEZ ROSENDO,,TRUE,rdíez@dummie.com,ROSENDO,DÍEZ,DUMMIE\ROSENDOD
IBAÑEZ SEVERO,,TRUE,sibañez@dummie.com,SEVERO,IBAÑEZ,DUMMIE\SEVEROIB
ROSALES GASTÓN,,TRUE,grosales@dummie.com,GASTÓN,ROSALES,DUMMIE\GASTÓNRO
PLANAS ZACARÍAS,,TRUE,zplanas@dummie.com,ZACARÍAS,PLANAS,DUMMIE\ZACARÍAS
ESPAÑOL VISITACIÓN,,TRUE,vespañol@dummie.com,VISITACIÓN,ESPAÑOL,DUMMIE\VISITACI
BUSTOS JOVITA,,TRUE,jbustos@dummie.com,JOVITA,BUSTOS,DUMMIE\JOVITABU
ARRANZ RUBÉN,,TRUE,rarranz@dummie.com,RUBÉN,ARRANZ,DUMMIE\RUBÉNARR
CRUZ JOSE,,TRUE,jcruz@dummie.com,JOSE,CRUZ,DUMMIE\JOSECRUZ
MANZANARES LEOCADIO,,TRUE,lmanzanares@dummie.com,LEOCADIO,MANZANARES,DUMMIE\LEOCADIO
BATLLE GRISELDA,,TRUE,gbatlle@dummie.com,GRISELDA,BATLLE,DUMMIE\GRISELDA
GAYA JOSÉ,,TRUE,jgaya@dummie.com,JOSÉ,GAYA,DUMMIE\JOSÉGAYA
URIARTE VIOLETA,,TRUE,vuriarte@dummie.com,VIOLETA,URIARTE,DUMMIE\VIOLETAU
CARRIÓN SERGIO,,TRUE,scarrión@dummie.com,SERGIO,CARRIÓN,DUMMIE\SERGIOCA
BENITO RAFA,,TRUE,rbenito@dummie.com,RAFA,BENITO,DUMMIE\RAFABENI
CALZADA MARISOL,,TRUE,mcalzada@dummie.com,MARISOL,CALZADA,DUMMIE\MARISOLC
MORENO ANNA,,TRUE,amoreno@dummie.com,ANNA,MORENO,DUMMIE\ANNAMORE
SANMARTÍN SEBASTIÁN,,TRUE,ssanmartín@dummie.com,SEBASTIÁN,SANMARTÍN,DUMMIE\SEBASTIÁ
IRIARTE FIDEL,,TRUE,firiarte@dummie.com,FIDEL,IRIARTE,DUMMIE\FIDELIRI
VELASCO HIPÓLITO,,TRUE,hvelasco@dummie.com,HIPÓLITO,VELASCO,DUMMIE\HIPÓLITO
SEVILLA ARSENIO,,TRUE,asevilla@dummie.com,ARSENIO,SEVILLA,DUMMIE\ARSENIOS
BELTRAN AMANDO,,TRUE,abeltran@dummie.com,AMANDO,BELTRAN,DUMMIE\AMANDOBE
SERRANO FELICIANA,,TRUE,fserrano@dummie.com,FELICIANA,SERRANO,DUMMIE\FELICIAN
NUÑEZ RICO,,TRUE,rnuñez@dummie.com,RICO,NUÑEZ,DUMMIE\RICONUÑE
PUJOL MARCIA,,TRUE,mpujol@dummie.com,MARCIA,PUJOL,DUMMIE\MARCIAPU
FERRERAS ROBERTA,,TRUE,rferreras@dummie.com,ROBERTA,FERRERAS,DUMMIE\ROBERTAF
ARELLANO RÉGULO,,TRUE,rarellano@dummie.com,RÉGULO,ARELLANO,DUMMIE\RÉGULOAR
IGLESIA AGUSTÍN,,TRUE,aiglesia@dummie.com,AGUSTÍN,IGLESIA,DUMMIE\AGUSTÍNI
CEREZO DARÍO,,TRUE,dcerezo@dummie.com,DARÍO,CEREZO,DUMMIE\DARÍOCER
SIMÓ NACHO,,TRUE,nsimó@dummie.com,NACHO,SIMÓ,DUMMIE\NACHOSIM
SERRA AMADA,,TRUE,aserra@dummie.com,AMADA,SERRA,DUMMIE\AMADASER
BLANCH BORJA,,TRUE,bblanch@dummie.com,BORJA,BLANCH,DUMMIE\BORJABLA
HERRERA CARLOTA,,TRUE,cherrera@dummie.com,CARLOTA,HERRERA,DUMMIE\CARLOTAH
RÍO LEYRE,,TRUE,lrío@dummie.com,LEYRE,RÍO,DUMMIE\LEYRERÍO
SOTELO ENRIQUE,,TRUE,esotelo@dummie.com,ENRIQUE,SOTELO,DUMMIE\ENRIQUES
LORENZO OTILIA,,TRUE,olorenzo@dummie.com,OTILIA,LORENZO,DUMMIE\OTILIALO
CUÉLLAR PRUDENCIA,,TRUE,pcuéllar@dummie.com,PRUDENCIA,CUÉLLAR,DUMMIE\PRUDENCI
ALEMÁN FRANCISCO,,TRUE,falemán@dummie.com,FRANCISCO,ALEMÁN,DUMMIE\FRANCISC
CABRERA ELVIRA,,TRUE,ecabrera@dummie.com,ELVIRA,CABRERA,DUMMIE\ELVIRACA
MARISCAL GALO,,TRUE,gmariscal@dummie.com,GALO,MARISCAL,DUMMIE\GALOMARI
PORTILLO EDELMIRO,,TRUE,eportillo@dummie.com,EDELMIRO,PORTILLO,DUMMIE\EDELMIRO
BERENGUER FLORENTINO,,TRUE,fberenguer@dummie.com,FLORENTINO,BERENGUER,DUMMIE\FLORENTI
ALBA HILDA,,TRUE,halba@dummie.com,HILDA,ALBA,DUMMIE\HILDAALB
LLANO INÉS,,TRUE,illano@dummie.com,INÉS,LLANO,DUMMIE\INÉSLLAN
SAEZ FABIO,,TRUE,fsaez@dummie.com,FABIO,SAEZ,DUMMIE\FABIOSAE
ENRÍQUEZ PEPITO,,TRUE,penríquez@dummie.com,PEPITO,ENRÍQUEZ,DUMMIE\PEPITOEN
ARAMBURU INOCENCIO,,TRUE,iaramburu@dummie.com,INOCENCIO,ARAMBURU,DUMMIE\INOCENCI
GARZÓN TEODORA,,TRUE,tgarzón@dummie.com,TEODORA,GARZÓN,DUMMIE\TEODORAG
ASENJO VASCO,,TRUE,vasenjo@dummie.com,VASCO,ASENJO,DUMMIE\VASCOASE
YÁÑEZ PIEDAD,,TRUE,pyáñez@dummie.com,PIEDAD,YÁÑEZ,DUMMIE\PIEDADYÁ
CALDERON FELIPA,,TRUE,fcalderon@dummie.com,FELIPA,CALDERON,DUMMIE\FELIPACA
MENDEZ ROSARIO,,TRUE,rmendez@dummie.com,ROSARIO,MENDEZ,DUMMIE\ROSARIOM
BADÍA VICENTE,,TRUE,vbadía@dummie.com,VICENTE,BADÍA,DUMMIE\VICENTEB
ACUÑA ELBA,,TRUE,eacuña@dummie.com,ELBA,ACUÑA,DUMMIE\ELBAACUÑ
PI ATILIO,,TRUE,api@dummie.com,ATILIO,PI,DUMMIE\ATILIOPI
FRANCH MARÍA FERNANDA,,TRUE,mfranch@dummie.com,MARÍA FERNANDA,FRANCH,DUMMIE\MARÍA FE
IBORRA ÚRSULA,,TRUE,úiborra@dummie.com,ÚRSULA,IBORRA,DUMMIE\ÚRSULAIB
GÓMEZ REINALDO,,TRUE,rgómez@dummie.com,REINALDO,GÓMEZ,DUMMIE\REINALDO
BRAVO HERACLIO,,TRUE,hbravo@dummie.com,HERACLIO,BRAVO,DUMMIE\HERACLIO
VALENCIANO MANJÓN FELISA MARCIANO,66500727,FALSE,2_fvalenciano@dummie.com,FELISA MARCIANO,VALENCIANO MANJÓN,DUMMIE\FVALENCI
CASTELLÓ DAN,,TRUE,2_dcastelló@dummie.com,DAN,CASTELLÓ,DUMMIE\DANCASTE
SÁENZ BALAGUER AMANCIO MARÍA MANUELA,004050213,FALSE,2_asáenz@dummie.com,AMANCIO MARÍA MANUELA,SÁENZ BALAGUER,DUMMIE\ASÁENZ
  CALLEJA CAÑIZARES     JUAN LUIS DAVID,71182865,FALSE,2_ calleja@dummie.com,  JUAN LUIS DAVID,  CALLEJA CAÑIZARES  ,DUMMIE\ CALLEJA
LLEDÓ LUISINA,,TRUE,2_llledó@dummie.com,LUISINA,LLEDÓ,DUMMIE\LUISINAL
BARCO HIDALGO CHEMA ÁMBAR,MOISÉS,FALSE,2_cbarco@dummie.com,CHEMA ÁMBAR,BARCO HIDALGO,DUMMIE\CBARCO
QUERO BAYÓN SATURNINA ADELA,11318465,FALSE,2_squero@dummie.com,SATURNINA ADELA,QUERO BAYÓN,DUMMIE\SQUERO
VIANA FERRERA VICENTA MAURA,MOISÉS,FALSE,2_vviana@dummie.com,VICENTA MAURA,VIANA FERRERA,DUMMIE\VVIANA
MARTÍNEZ MORALEDA RAFA TOMASA,72062302,FALSE,2_rmartínez@dummie.com,RAFA TOMASA,MARTÍNEZ MORALEDA,DUMMIE\RMARTÍNE
VALENZUELA REINALDO,,TRUE,2_rvalenzuela@dummie.com,REINALDO,VALENZUELA,DUMMIE\REINALDO
PORTILLO EDELMIRO,,TRUE,2_eportillo@dummie.com,EDELMIRO,PORTILLO,DUMMIE\EDELMIRO
PRIETO OTILIA,,TRUE,2_oprieto@dummie.com,OTILIA,PRIETO,DUMMIE\OTILIAPR
VILLANUEVA PERERA      AROA NIEVES,007764151,FALSE,2_ villanueva@dummie.com,  AROA NIEVES,VILLANUEVA PERERA   ,DUMMIE\ VILLANU
PEDRO SAEZ ÍÑIGO MARÍA JOSÉ,94335594,FALSE,2_ípedro@dummie.com,ÍÑIGO MARÍA JOSÉ,PEDRO SAEZ,DUMMIE\ÍPEDRO
CHAMORRO SOMOZA VIDAL ENCARNACIÓN,06109014,FALSE,2_vchamorro@dummie.com,VIDAL ENCARNACIÓN,CHAMORRO SOMOZA,DUMMIE\VCHAMORR
MALO ESCRIVÁ DESIDERIO TRINI,0061957,FALSE,2_dmalo@dummie.com,DESIDERIO TRINI,MALO ESCRIVÁ,DUMMIE\DMALO
CARDONA AMOR,,TRUE,2_acardona@dummie.com,AMOR,CARDONA,DUMMIE\AMORCARD
MARISCAL GALO,,TRUE,2_gmariscal@dummie.com,GALO,MARISCAL,DUMMIE\GALOMARI
TAMARIT PALMER ANUNCIACIÓN MARCELO,49251189,FALSE,2_atamarit@dummie.com,ANUNCIACIÓN MARCELO,TAMARIT PALMER,DUMMIE\ATAMARIT
YÁÑEZ PIEDAD,,TRUE,2_pyáñez@dummie.com,PIEDAD,YÁÑEZ,DUMMIE\PIEDADYÁ
LLABRÉS GUILLEN CARLITO HERMENEGILDO,79865082,FALSE,2_cllabrés@dummie.com,CARLITO HERMENEGILDO,LLABRÉS GUILLEN,DUMMIE\CLLABRÉS
LOBO ASDRUBAL,,TRUE,2_alobo@dummie.com,ASDRUBAL,LOBO,DUMMIE\ASDRUBAL
TORRECILLA CORTINA GOYO MANU,56661352,FALSE,2_gtorrecilla@dummie.com,GOYO MANU,TORRECILLA CORTINA,DUMMIE\GTORRECI
SUAREZ COMAS PÍO RUBEN,14660144,FALSE,2_psuarez@dummie.com,PÍO RUBEN,SUAREZ COMAS,DUMMIE\PSUAREZ
ALBEROLA HIDALGO ARTURO AGUSTINA,77890495,FALSE,2_aalberola@dummie.com,ARTURO AGUSTINA,ALBEROLA HIDALGO,DUMMIE\AALBEROL
ÁVILA MAYOL NAZARIO AMELIA,0052294177,FALSE,2_návila@dummie.com,NAZARIO AMELIA,ÁVILA MAYOL,DUMMIE\NÁVILA
AZORIN OLMO JACOBO FLORENTINA,09196778,FALSE,2_jazorin@dummie.com,JACOBO FLORENTINA,AZORIN OLMO,DUMMIE\JAZORIN
IBARRA CRIADO ANGELINA CIRIACO,MOISÉS,FALSE,2_aibarra@dummie.com,ANGELINA CIRIACO,IBARRA CRIADO,DUMMIE\AIBARRA
ARELLANO RÉGULO,,TRUE,2_rarellano@dummie.com,RÉGULO,ARELLANO,DUMMIE\RÉGULOAR
ARELLANO NAVARRO SARITA MARÍA DOLORES,MOISÉS,FALSE,2_sarellano@dummie.com,SARITA MARÍA DOLORES,ARELLANO NAVARRO,DUMMIE\SARELLAN
CARBÓ CÉSPEDES MARÍA CÁNDIDO,11003627,FALSE,2_mcarbó@dummie.com,MARÍA CÁNDIDO,CARBÓ CÉSPEDES,DUMMIE\MCARBÓ
FERNÁNDEZ NANDO,,TRUE,2_nfernández@dummie.com,NANDO,FERNÁNDEZ,DUMMIE\NANDOFER
PÉREZ PERALES ITZIAR EVA MARÍA,0010356923,FALSE,2_ipérez@dummie.com,ITZIAR EVA MARÍA,PÉREZ PERALES,DUMMIE\IPÉREZ
ROMEU MAYORAL CLOE ESTELA,0001297846,FALSE,2_cromeu@dummie.com,CLOE ESTELA,ROMEU MAYORAL,DUMMIE\CROMEU
DOMINGO CUADRADO AMELIA MIREIA,91526996,FALSE,2_adomingo@dummie.com,AMELIA MIREIA,DOMINGO CUADRADO,DUMMIE\ADOMINGO
CLAVERO ADRIÁN,,TRUE,2_aclavero@dummie.com,ADRIÁN,CLAVERO,DUMMIE\ADRIÁNCL
CORREA CÁMARA GERARDO PAZ,MOISÉS,FALSE,2_gcorrea@dummie.com,GERARDO PAZ,CORREA CÁMARA,DUMMIE\GCORREA
HARO MENDOZA NYDIA MILAGROS,007387189,FALSE,2_nharo@dummie.com,NYDIA MILAGROS,HARO MENDOZA,DUMMIE\NHARO
LARA JOAQUÍN,,TRUE,2_jlara@dummie.com,JOAQUÍN,LARA,DUMMIE\JOAQUÍNL
BARBA AGUSTÍ JULIA FRANCISCO JAVIER,53437399,FALSE,2_jbarba@dummie.com,JULIA FRANCISCO JAVIER,BARBA AGUSTÍ,DUMMIE\JBARBA
REQUENA ESCOLANO FRANCISCO GABINO,73542888,FALSE,2_frequena@dummie.com,FRANCISCO GABINO,REQUENA ESCOLANO,DUMMIE\FREQUENA
NOGUÉS BENITEZ CASANDRA GASPAR,004136181,FALSE,2_cnogués@dummie.com,CASANDRA GASPAR,NOGUÉS BENITEZ,DUMMIE\CNOGUÉS
VELÁZQUEZ MACÍAS EUSEBIA LETICIA,0026477,FALSE,2_evelázquez@dummie.com,EUSEBIA LETICIA,VELÁZQUEZ MACÍAS,DUMMIE\EVELÁZQU
AGUSTÍ AGUILÓ JOSEFA OLEGARIO,MOISÉS,FALSE,2_jagustí@dummie.com,JOSEFA OLEGARIO,AGUSTÍ AGUILÓ,DUMMIE\JAGUSTÍ
MOLL ZARAGOZA ISIDRO GERÓNIMO,007555441,FALSE,2_imoll@dummie.com,ISIDRO GERÓNIMO,MOLL ZARAGOZA,DUMMIE\IMOLL
MARISCAL RICARDA,,TRUE,2_rmariscal@dummie.com,RICARDA,MARISCAL,DUMMIE\RICARDAM
ALEMÁN FRANCISCO,,TRUE,2_falemán@dummie.com,FRANCISCO,ALEMÁN,DUMMIE\FRANCISC
COLL BARBA JUAN PABLO MAURA,28036619,FALSE,2_jcoll@dummie.com,JUAN PABLO MAURA,COLL BARBA,DUMMIE\JCOLL
DIEGO FORTUNATA,,TRUE,2_fdiego@dummie.com,FORTUNATA,DIEGO,DUMMIE\FORTUNAT
  MENDIZÁBAL ECHEVARRÍA   AMOR ANSELMO,MOISÉS,FALSE,2_ mendizábal@dummie.com,  AMOR ANSELMO,  MENDIZÁBAL ECHEVARRÍA,DUMMIE\ MENDIZÁ
FARRÉ ALEMÁN    INMACULADA ADALBERTO   ,21139997,FALSE,2_ifarré@dummie.com,INMACULADA ADALBERTO   ,FARRÉ ALEMÁN   ,DUMMIE\IFARRÉ
RIBERA NIETO MIRTA ANUNCIACIÓN,0014549,FALSE,2_mribera@dummie.com,MIRTA ANUNCIACIÓN,RIBERA NIETO,DUMMIE\MRIBERA
CHAVES FERRÁNDIZ JUAN JOSÉ MACARENA,64300931,FALSE,2_jchaves@dummie.com,JUAN JOSÉ MACARENA,CHAVES FERRÁNDIZ,DUMMIE\JCHAVES
FRANCISCO YÁÑEZ ROSALINA VIRGINIA,MOISÉS,FALSE,2_rfrancisco@dummie.com,ROSALINA VIRGINIA,FRANCISCO YÁÑEZ,DUMMIE\RFRANCIS
MURILLO FABIO,,TRUE,2_fmurillo@dummie.com,FABIO,MURILLO,DUMMIE\FABIOMUR
JARA PERELLÓ EZEQUIEL JACINTA,83517916,FALSE,2_ejara@dummie.com,EZEQUIEL JACINTA,JARA PERELLÓ,DUMMIE\EJARA
GIMÉNEZ TORRENTS    ISIDORO    LEANDRO,25487661,FALSE,2_igiménez@dummie.com,ISIDORO    LEANDRO,GIMÉNEZ TORRENTS   ,DUMMIE\IGIMÉNEZ
PIÑEIRO BALAGUER MARCOS AZUCENA,MOISÉS,FALSE,2_mpiñeiro@dummie.com,MARCOS AZUCENA,PIÑEIRO BALAGUER,DUMMIE\MPIÑEIRO
CUESTA PINEDO    CARMELITA RICARDO   ,15285765,FALSE,2_ccuesta@dummie.com,CARMELITA RICARDO   ,CUESTA PINEDO   ,DUMMIE\CCUESTA
MENDEZ ARROYO ISIDRO RUPERTO,002925470,FALSE,2_imendez@dummie.com,ISIDRO RUPERTO,MENDEZ ARROYO,DUMMIE\IMENDEZ
EXPOSITO ROSA VIDAL CECILIA,23386930,FALSE,2_vexposito@dummie.com,VIDAL CECILIA,EXPOSITO ROSA,DUMMIE\VEXPOSIT
  TORRES TRUJILLO   ÉDGAR FLORENTINO,0006086346,FALSE,2_ torres@dummie.com,  ÉDGAR FLORENTINO,  TORRES TRUJILLO,DUMMIE\ TORRES
DÍEZ URRUTIA VALENTÍN AGUSTÍN,009421289,FALSE,2_vdíez@dummie.com,VALENTÍN AGUSTÍN,DÍEZ URRUTIA,DUMMIE\VDÍEZ
TERRÓN JORGE,,TRUE,2_jterrón@dummie.com,JORGE,TERRÓN,DUMMIE\JORGETER
JUÁREZ GARRIGA ANÍBAL ÁGATA,13798191,FALSE,2_ajuárez@dummie.com,ANÍBAL ÁGATA,JUÁREZ GARRIGA,DUMMIE\AJUÁREZ
CARRILLO ARMENGOL OVIDIO BERTA,35650177,FALSE,2_ocarrillo@dummie.com,OVIDIO BERTA,CARRILLO ARMENGOL,DUMMIE\OCARRILL
SALAZAR GOMIS VIVIANA EVITA,0018392,FALSE,2_vsalazar@dummie.com,VIVIANA EVITA,SALAZAR GOMIS,DUMMIE\VSALAZAR
CAMPILLO AMAYA RICO ESPIRIDIÓN,51854862,FALSE,2_rcampillo@dummie.com,RICO ESPIRIDIÓN,CAMPILLO AMAYA,DUMMIE\RCAMPILL
CARLOS GRACIA MANU ARACELI,79736044,FALSE,2_mcarlos@dummie.com,MANU ARACELI,CARLOS GRACIA,DUMMIE\MCARLOS
SIMÓ AURELIA,,TRUE,2_asimó@dummie.com,AURELIA,SIMÓ,DUMMIE\AURELIAS
MANZANARES LEOCADIO,,TRUE,2_lmanzanares@dummie.com,LEOCADIO,MANZANARES,DUMMIE\LEOCADIO
SEVILLANO EDELMIRO,,TRUE,2_esevillano@dummie.com,EDELMIRO,SEVILLANO,DUMMIE\EDELMIRO
SORIA MONTERO YAIZA HERMINIO,03358752,FALSE,2_ysoria@dummie.com,YAIZA HERMINIO,SORIA MONTERO,DUMMIE\YSORIA
PALLARÈS CANDELARIO,,TRUE,2_cpallarès@dummie.com,CANDELARIO,PALLARÈS,DUMMIE\CANDELAR
MORILLO FRANCISCO JAVIER,,TRUE,2_fmorillo@dummie.com,FRANCISCO JAVIER,MORILLO,DUMMIE\FRANCISC
MANCEBO BERNAL RITA JOAN,0021429,FALSE,2_rmancebo@dummie.com,RITA JOAN,MANCEBO BERNAL,DUMMIE\RMANCEBO
REIG ROSALINA,,TRUE,2_rreig@dummie.com,ROSALINA,REIG,DUMMIE\ROSALINA
LLADÓ VALL CALISTA ANA,MOISÉS,FALSE,2_clladó@dummie.com,CALISTA ANA,LLADÓ VALL,DUMMIE\CLLADÓ
MORÁN GALÁN WÁLTER NACHO,007128654,FALSE,2_wmorán@dummie.com,WÁLTER NACHO,MORÁN GALÁN,DUMMIE\WMORÁN
CALVO FERMÍN,,TRUE,2_fcalvo@dummie.com,FERMÍN,CALVO,DUMMIE\FERMÍNCA
ROZAS ECHEVERRÍA MACARENA AZAHARA,61510042,FALSE,2_mrozas@dummie.com,MACARENA AZAHARA,ROZAS ECHEVERRÍA,DUMMIE\MROZAS
CASANOVAS CRISTINA,,TRUE,2_ccasanovas@dummie.com,CRISTINA,CASANOVAS,DUMMIE\CRISTINA
ARCO PRIMITIVO,,TRUE,2_parco@dummie.com,PRIMITIVO,ARCO,DUMMIE\PRIMITIV
CASTRO GRANADOS ODALYS CORNELIO,03051484,FALSE,2_ocastro@dummie.com,ODALYS CORNELIO,CASTRO GRANADOS,DUMMIE\OCASTRO
  GOMIS OLIVA   AURELIA    TERESA,24359061,FALSE,2_agomis@dummie.com,AURELIA    TERESA,  GOMIS OLIVA  ,DUMMIE\AGOMIS
SANTIAGO ISA,,TRUE,2_isantiago@dummie.com,ISA,SANTIAGO,DUMMIE\ISASANTI
GIMENEZ ANA SOFÍA,,TRUE,2_agimenez@dummie.com,ANA SOFÍA,GIMENEZ,DUMMIE\ANA SOFÍ
PI ATILIO,,TRUE,2_api@dummie.com,ATILIO,PI,DUMMIE\ATILIOPI
CASARES GUITART GISELA JOSÉ,98182615,FALSE,2_gcasares@dummie.com,GISELA JOSÉ,CASARES GUITART,DUMMIE\GCASARES
ZARAGOZA SALOM BELÉN JULIANA,34269371,FALSE,2_bzaragoza@dummie.com,BELÉN JULIANA,ZARAGOZA SALOM,DUMMIE\BZARAGOZ
PRATS FERRÁNDEZ      CHELO ENCARNACIÓN  ,MOISÉS,FALSE,2_ prats@dummie.com,  CHELO ENCARNACIÓN  ,PRATS FERRÁNDEZ   ,DUMMIE\ PRATS
CISNEROS HERMINIO,,TRUE,2_hcisneros@dummie.com,HERMINIO,CISNEROS,DUMMIE\HERMINIO
SALAMANCA AZNAR HERMINIO JUANITO,0003176,FALSE,2_hsalamanca@dummie.com,HERMINIO JUANITO,SALAMANCA AZNAR,DUMMIE\HSALAMAN
PERALES NYDIA,,TRUE,2_nperales@dummie.com,NYDIA,PERALES,DUMMIE\NYDIAPER
VAQUERO CARPIO CIRO ALMA,82000925,FALSE,2_cvaquero@dummie.com,CIRO ALMA,VAQUERO CARPIO,DUMMIE\CVAQUERO
GUARDIA    POL GOYO GUADALUPE   ,71432351,FALSE,2_gguardia@dummie.com,GOYO GUADALUPE   ,GUARDIA    POL,DUMMIE\GGUARDIA
MILLÁN PONT EMILIANA RUBEN,77566911,FALSE,2_emillán@dummie.com,EMILIANA RUBEN,MILLÁN PONT,DUMMIE\EMILLÁN
